site,transect,designated.window,actual.window,plant,ID,year_t,max.ht_t,max.w_t,perp.w_t,max.ht.dead,max.w.dea,perp.w.dead,flowers_t,fruits_t,reproductive_fraction_t,node.galls_t,stem.galls_t,bagworms_t,notes_t,year_t1,new.plant_t1,seedling_t1,newplant.meter,survival_t1,max.ht_t1,max.w_t1,perp.w_t1,flowers_t1,fruits_t1,reproductive_fraction,notes_t1
PDC,3,50,50,10,,2016,93,141,98,,,,0,1,1,,,,,2017,0,,,1,94,130,96,0,0,0.5,
PDC,3,100,100,1,,2016,95,171,147,,,,11,137,0.25,,,,,2017,0,,,1,90,180,150,14,198,0.125,
PDC,3,100,100,2,,2016,104,177,164,,,,28,252,0.25,,,,,2017,0,,,1,110,192,170,11,151,0.125,
PDC,3,100,100,3,,2016,132,157,150,,,,108,313,0.125,,,,,2017,0,,,1,138,161,150,3,240,0.125,
PDC,3,100,100,4,,2016,196,250,224,,,,102,367,0.125,,,,,2017,0,,,1,198,257,208,6,491,0.125,loose tag
PDC,3,100,100,5,,2016,89,235,157,,,,97,216,0.125,,,,large predator scat nearby,2017,0,,,1,96,213,210,36,227,0.125,
PDC,3,100,100,6,,2016,87,123,97,,,,38,183,0.5,,,,,2017,0,,,1,86,112,89,15,133,0.25,
PDC,3,100,100,7,,2016,107,143,82,,,,55,134,0.25,,,,,2017,0,,,1,94,108,94,40,157,0.25,
PDC,3,150,150,1,,2016,58,118,87,,,,104,167,0.25,,,,,2017,0,,,1,65,120,90,50,132,0.125,
PDC,3,150,150,2,,2016,112,175,171,,,,68,331,0.125,,,,,2017,0,,,1,105,180,160,20,241,0.0625,
PDC,3,150,150,3,,2016,42,71,62,,,,10,34,1,,,,,2017,0,,,1,42,66,62,3,42,1,
PDC,3,150,150,4,,2016,116,223,230,,,,149,488,0.125,,,,,2017,0,,,1,113,232,230,91,337,0.125,
PDC,3,150,150,5,,2016,122,211,178,,,,34,269,0.125,,,,,2017,0,,,1,130,190,175,24,146,0.0625,
PDC,3,250,250,1,,2016,37,60,52,,,,45,98,0.5,,,,,2017,0,,,1,44,70,56,55,112,1,
PDC,3,250,260,2,,2016,54,63,44,,,,61,31,0.5,,,,,2017,0,,,1,67,67,50,32,144,0.5,
PDC,3,250,250,3,,2016,82,109,99,,,,83,272,0.25,,,,beware there is a smaller plant between 3 & 4,2017,0,,,1,88,138,112,22,364,0.125,
PDC,3,250,250,4,,2016,81,105,64,,,,15,115,0.25,,,,beware there is a smaller plant between 3 & 4,2017,0,,,1,83,121,177,3,132,0.25,
PDC,3,250,250,5,,2016,49,95,78,,,,80,170,1,,,,,2017,0,,,1,57,100,93,24,199,0.25,
PDC,3,300,300,1,,2016,119,209,195,,,,257,310,0.0625,,,,,2017,0,,,1,118,210,185,75,254,0.125,
PDC,3,450,450,1,,2016,54,42,29,,,,13,23,1,,,,,2017,0,,,1,59,46,36,12,57,1,
PDC,3,450,450,2,,2016,66,77,77,,,,1,0,1,,,,,2017,0,,,1,70,84,80,0,11,1,
PDC,3,450,450,3,,2016,61,75,72,,,,38,39,0.25,,,,,2017,0,,,1,68,79,77,14,151,0.25,
PDC,3,450,450,4,,2016,178,266,248,,,,180,345,0.0625,,,,,2017,0,,,1,182,275,251,82,286,0.0625,
PDC,3,450,450,5,,2016,58,88,75,,,,77,28,0.5,,,,,2017,0,,,1,58,90,79,17,82,0.5,
MOD,1,0,0,1,,2016,59,105,101,,,,54,30,0.5,,,,,2017,0,,,1,59,98,93,9,16,1,
MOD,1,0,0,2,,2016,99,88,58,,,,58,126,1,,,,,2017,0,,,1,107,87,86,43,5,0.25,
MOD,1,0,0,3,,2016,55,101,74,,,,49,78,0.5,,,,,2017,0,,,1,77,79,76,46,84,1,
MOD,1,0,0,4,,2016,71,84,110,,,,49,148,0.5,,,,,2017,0,,,1,76,82,75,56,34,0.5,
MOD,1,0,0,5,,2016,71,55,49,,,,78,38,0.5,,,,,2017,0,,,1,67,69,52,25,5,0.5,
MOD,1,0,0,6,,2016,76,82,73,,,,47,118,1,,,,,2017,0,,,1,82,70,64,7,23,0.5,
MOD,1,0,0,7,,2016,61,87,84,,,,68,34,1,,,,,2017,0,,,1,59,87,82,21,13,0.5,
MOD,1,0,0,8,,2016,61,105,84,,,,48,78,1,,,,,2017,0,,,1,64,108,68,12,17,0.25,
MOD,1,0,0,9,,2016,55,86,61,,,,161,77,1,,,,,2017,0,,,1,55,88,62,24,18,0.25,
MOD,1,0,0,10,,2016,76,108,92,,,,53,217,1,,,,,2017,0,,,1,78,178,93,16,82,0.5,
MOD,1,50,50,1,,2016,78,108,104,,,,22,104,0.5,,,,,2017,0,,,1,79,107,106,3,2,0.5,
MOD,1,50,50,2,,2016,84,99,91,,,,95,295,0.5,,,,,2017,0,,,1,90,97,86,21,41,0.125,
MOD,1,50,50,3,,2016,82,73,51,,,,95,70,1,,,,,2017,0,,,1,75,83,50,17,12,1,
MOD,1,50,50,4,,2016,85,103,73,,,,124,173,0.5,,,,,2017,0,,,1,88,104,96,11,51,0.25,
MOD,1,50,50,5,,2016,66,105,80,,,,70,89,0.5,,,,,2017,0,,,1,73,98,79,18,27,0.25,
MOD,1,50,50,6,,2016,74,96,81,,,,113,87,0.5,,,,,2017,0,,,1,78,97,89,111,43,0.25,
MOD,1,50,50,7,,2016,75,125,80,,,,38,242,0.5,,,,,2017,0,,,1,82,129,84,23,43,0.25,
MOD,1,50,50,8,,2016,75,131,97,,,,146,119,0.25,,,,,2017,0,,,1,76,127,105,91,26,0.125,
MOD,1,50,50,9,,2016,98,100,94,,,,146,119,0.25,,,,"loose tag but we think this is it, re-tagged",2017,0,,,1,111,109,108,65,76,0.5,
MOD,1,100,,1,,2016,113,195,175,,,,259,299,0.0625,,,,,2017,0,,,1,124,202,191,120,492,0.0625,
MOD,1,100,,2,,2016,94,151,136,,,,334,316,0.125,,,,,2017,0,,,1,97,159,144,120,251,0.0625,
MOD,1,150,145,1,,2016,146,248,215,,,,283,281,0.125,,,,,2017,0,,,1,110,160,87,27,86,0.125,CHECK HUGE LOSS
MOD,1,150,145,2,,2016,128,201,169,,,,159,200,0.125,,,,,2017,0,,,1,132,173,169,108,104,0.125,
MOD,1,150,145,3,,2016,124,253,192,,,,262,246,0.25,,,,,2017,0,,,1,121,218,190,85,191,0.0625,
MOD,1,150,150,4,,2016,100,214,207,,,,187,363,0.25,,,,,2017,0,,,1,99,228,211,57,264,0.125,
MOD,1,200,,1,,2016,93,155,149,,,,176,217,0.25,,,,,2017,0,,,1,100,188,177,154,129,0.125,
MOD,1,200,,2,,2016,76,107,105,,,,185,192,0.5,,,,,2017,0,,,1,95,158,115,44,94,0.125,
MOD,1,300,300,1,,2016,113,195,174,,,,190,34,0.125,,,,,2017,0,,,1,126,254,241,152,408,0.0625,
MOD,2,0,0,1,,2016,107,135,129,,,,58,103,0.25,,,,,2017,0,,,1,107,139,123,6,56,0.25,
MOD,2,0,0,2,,2016,88,107,95,,,,49,102,0.5,,,,,2017,0,,,1,100,105,102,7,27,0.25,
MOD,2,0,0,3,,2016,80,131,122,,,,12,215,0.25,,,,,2017,0,,,1,75,137,130,9,19,0.25,
MOD,2,0,0,4,,2016,83,130,128,,,,108,382,0.5,,,,,2017,0,,,1,84,152,128,45,121,0.125,
MOD,2,0,0,5,,2016,60,76,59,,,,0,2,1,,,,,2017,0,,,1,66,83,67,0,0,1,
MOD,2,0,5,6,,2016,74,116,98,,,,131,132,0.5,,,,,2017,0,,,1,73,96,100,9,12,0.25,
MOD,2,0,5,7,,2016,70,122,91,,,,39,125,0.5,,,,,2017,0,,,1,70,123,97,6,0,0.125,
MOD,2,0,5,8,,2016,52,41,43,,,,4,1,1,,,,,2017,0,,,1,52,57,32,4,1,,CHECK MISSING FRACTION
MOD,2,0,5,9,,2016,89,100,105,,,,51,136,0.5,,,,,2017,0,,,1,86,120,88,2,3,0.5,
MOD,2,0,5,10,,2016,77,84,74,,,,44,160,0.5,,,,,2017,0,,,1,77,97,79,4,8,0.25,
MOD,2,50,60,1,,2016,140,226,188,,,,117,189,0.125,,,,,2017,0,,,1,139,229,203,37,103,0.0625,
MOD,2,50,50,2,,2016,148,165,160,,,,119,204,0.125,,,,,2017,0,,,1,141,181,147,104,320,0.0625,
MOD,2,50,50,3,,2016,113,174,167,,,,117,152,0.125,,,,,2017,0,,,1,100,164,31,95,71,0.0625,CHECK HUGE LOSS
MOD,2,50,60,4,,2016,79,94,48,,,,63,194,0.5,,,,,2017,0,,,1,83,94,64,8,59,0.5,
MOD,2,100,100,1,,2016,84,141,134,,,,208,170,0.125,,,,,2017,0,,,1,86,143,138,61,56,0.0625,
MOD,2,100,,2,,2016,137,196,177,,,,169,212,0.125,,,,,2017,0,,,1,138,184,179,70,152,0.0625,
MOD,2,150,150,1,,2016,118,168,156,,,,157,279,,,,,,2017,0,,,1,129,178,175,93,260,0.0625,
MOD,2,200,200,1,,2016,88,225,172,,,,165,82,0.125,,,,,2017,0,,,1,95,242,212,66,122,0.0625,
MOD,3,0,0,1,,2016,83,98,63,,,,35,103,0.5,,,,,2017,0,,,1,64,87,71,0,12,0.5,
MOD,3,0,0,2,,2016,62,104,88,,,,14,66,0.5,,,,,2017,0,,,1,66,101,81,5,13,0.5,
MOD,3,0,,3,,2016,64,94,89,,,,1,7,1,,,,,2017,0,,,1,62,92,76,0,0,1,
MOD,3,0,0,4,,2016,46,77,69,,,,0,1,1,,,,,2017,0,,,1,44,75,65,0,0,1,
MOD,3,0,5,5,,2016,77,132,102,,,,84,84,1,,,,,2017,0,,,1,73,126,100,5,3,0.25,
MOD,3,0,5,6,,2016,66,105,89,,,,62,109,1,,,,,2017,0,,,1,73,107,87,25,40,0.5,
MOD,3,0,5,7,,2016,50,87,57,,,,19,17,1,,,,,2017,0,,,1,52,88,64,0,4,0.5,
MOD,3,0,5,8,,2016,89,140,92,,,,29,76,1,,,,,2017,0,,,1,93,153,98,12,65,0.25,
MOD,3,0,,9,,2016,67,87,83,,,,22,36,0.5,,,,,2017,0,,,1,64,91,91,15,46,1,
MOD,3,0,5,10,,2016,81,103,103,,,,80,97,1,,,,,2017,0,,,1,82,111,110,15,28,0.5,
MOD,3,50,50,1,,2016,67,122,117,,,,122,137,0.25,,,,,2017,0,,,1,65,126,122,6,61,0.25,
MOD,3,50,50,2,,2016,67,79,69,,,,74,110,0.5,,,,,2017,0,,,1,68,70,67,40,89,0.5,
MOD,3,50,50,3,,2016,56,81,67,,,,89,57,0.5,,,,,2017,0,,,1,59,69,60,21,14,0.5,
MOD,3,50,50,4,,2016,65,112,85,,,,104,198,0.5,,,,,2017,0,,,1,72,96,90,31,78,0.25,easily confused with nearby plant
MOD,3,50,50,5,,2016,87,98,86,,,,148,174,0.5,,,,,2017,0,,,1,64,100,100,77,106,0.25,
MOD,3,50,50,6,,2016,89,91,70,,,,183,238,1,,,,,2017,0,,,1,92,93,87,28,107,0.125,
MOD,3,50,50,7,,2016,55,65,63,,,,130,95,1,,,,,2017,0,,,1,59,65,62,68,26,0.125,
MOD,3,50,50,8,,2016,63,103,92,,,,200,89,0.5,,,,,2017,0,,,1,65,101,101,32,81,0.25,
MOD,3,50,50,9,,2016,62,111,73,,,,169,183,1,,,,,2017,0,,,1,62,108,88,10,52,0.125,
MOD,3,50,55,10,,2016,58,100,96,,,,135,98,1,,,,,2017,0,,,1,67,108,90,11,61,0.25,
MOD,3,100,100,1,,2016,77,90,66,,,,79,294,0.5,,,,,2017,0,,,1,76,91,72,6,63,0.25,
MOD,3,100,100,2,,2016,64,48,28,,,,32,44,1,,,,,2017,0,,,1,63,45,41,19,16,0.5,
MOD,3,100,95,3,,2016,63,83,75,,,,43,161,1,,,,,2017,0,,,1,61,78,74,10,0,0.5,
MOD,3,100,100,4,,2016,77,102,66,,,,50,102,0.5,,,,,2017,0,,,1,74,98,79,10,94,0.5,
MOD,3,100,100,5,,2016,69,105,103,,,,55,160,0.5,,,,,2017,0,,,1,70,96,81,4,69,0.25,
MOD,3,100,100,6,,2016,72,95,69,,,,209,156,1,,,,,2017,0,,,1,76,101,80,6,24,0.5,
MOD,3,100,100,7,,2016,72,112,88,,,,117,156,0.5,,,,,2017,0,,,1,76,113,99,27,64,0.25,
MOD,3,100,100,8,,2016,80,147,140,,,,207,220,0.5,,,,,2017,0,,,1,85,141,134,3,21,0.125,
MOD,3,100,105,9,,2016,89,126,117,,,,37,240,0.5,,,,,2017,0,,,1,93,146,138,5,72,0.25,
MOD,3,100,105,10,,2016,79,138,124,,,,239,310,0.5,,,,,2017,0,,,1,82,165,158,37,219,0.125,
MOD,3,150,145,1,,2016,101,193,190,,,,190,192,0.25,,,,,2017,0,,,1,111,235,219,61,238,0.125,
MOD,3,150,150,2,,2016,127,221,192,,,,233,191,0.25,,,,,2017,0,,,1,141,227,214,96,140,0.0625,impaled/mummified horny toad
MOD,3,150,155,3,,2016,118,237,203,,,,411,894,0.25,,,,,2017,0,,,1,132,231,231,89,240,0.125,
MOD,3,150,160,4,,2016,120,231,175,,,,163,304,0.25,,,,,2017,0,,,1,132,224,204,53,284,0.0625,
MOD,3,200,,1,,2016,86,163,152,,,,222,319,0.25,,,,,2017,0,,,1,92,192,66,45,119,0.0625,CHECK HUGE LOSS
MOD,3,250,255,1,,2016,42,52,50,,,,32,27,1,,,,,2017,0,,,1,47,55,53,11,41,1,
MOD,3,250,255,2,,2016,133,218,192,,,,383,408,0.25,,,,,2017,0,,,1,148,245,203,78,311,0.0625,
MOD,3,250,270,3,,2016,51,106,102,,,,117,153,0.25,,,,,2017,0,,,1,54,120,118,82,123,0.125,
SLP,1,200,200,1,,2016,9,12,12,,,,0,0,1,,,,,2017,0,,,1,16,20,19,0,0,1,
SLP,2,50,80,2s1,,2016,5.5,6.5,5,,,,0,0,1,,,,,2017,0,,,1,8,10,5.5,0,0,1,
FPS,1,200,210,7s,,2016,8,11,7,,,,0,0,1,,,,,2017,0,,,1,9,15,13,0,0,1,re-labeled as 9-s
FPS,1,200,220,6s,,2016,2,0.5,0.5,,,,0,0,1,,,,"mostly died back, 2 leaves, alive",2017,0,,,0,,,,,,,re-labeled as 8-s
PDC,2,50,185,1s1,,2016,6,7,5,,,,0,0,1,,,,wrong transcect. Actually 2s1,2017,0,,,1,10,12,8,0,0,1,
MOD,1,100,105,1s1,,2016,8,13,11,,,,0,0,1,,,,,2017,0,,,1,12,13,10,0,0,1,
FPS,3,100,145,2s,,2016,5,9,7,,,,0,0,1,,,,,2017,0,,,1,9,11,10,0,0,1,
FPS,1,50,60,7s,,2016,11,14,9,,,,0,0,1,,,,outside normal search window. Andrew's not a recruit. (Eliza),2017,0,,,1,17,23,18,0,0,1,"actually at FPS 1-100, at 113.3m rather than 63.3 m"
FPS,2,350,345,3s,,2016,8,7.5,6,,,,0,0,1,,,,"probably 2 years old. Mom is 1-350-1. 1.5m from transect. ""Larrea Flint""",2017,0,,,1,13,14,12,0,1,1,
FPS,1,50,95,7s,,2016,6,8,4,,,,0,0,1,,,,"not a seedling. In sweep, Malja Shrubama",2017,0,,,1,8,10,9,0,0,1,
FPS,1,100,105,5s,,2016,5,7,5,,,,0,0,1,,,,not a seedling. In sweep. Beau Growshrubama,2017,0,,,1,7,9,7,0,0,1,
FPS,1,200,205,5s,,2016,5.5,6,4.5,,,,0,0,1,,,,"not found on sweep, offspring of 1-200-2. (under)",2017,0,,,1,7,9,8.5,0,0,1,
FPS,1,200,205,6s,,2016,9,8,6,,,,0,0,1,,,,"out of sweep window, offspring of 1-200-2. (under)",2017,0,,,1,9,10.5,9,0,0,1,
FPS,1,200,205,7s,,2016,8,10,8,,,,0,0,1,,,,"out of sweep window, offspring of 1-200-2. (under)",2017,0,,,1,11,11,11,0,0,1,
FPS,1,300,340,4s,,2016,12,12,7,,,,0,0,1,,,,"just outside of window, not recruit",2017,0,,,1,16,18.5,12,0,0,1,
FPS,1,300,330,5s,,2016,7,5,4,,,,0,0,1,,,,"""Bae-Bae"" in sweep. May be true recruit - Andrew found it",2017,0,,,1,7,5,4,0,0,1,at 340.4 m
FPS,2,100,105,11s,,2016,5.5,9,5,,,,0,0,1,,,,"likely seedling, in window. ""Jesus"". Kory",2017,0,,,1,10,12,10,0,0,1,
FPS,2,100,140,12s,,2016,7,7,6,,,,0,0,1,,,,"""Yeesus"" maybe seedling, ~3m out of tsect",2017,0,,,1,6,9,7,0,0,1,
FPS ,2,150,150,13s,,2016,13,19,10,,,,0,0,1,,,,~3.2m out of transect. Not recreuit. Andrew,2017,0,,,1,12,21,14,2,0,1,
FPS,2,150,155,14s,,2016,15,16,14,,,,4,3,1,,,,"not recruit, ""Big Boi"" ~1.5 out of sweep",2017,0,,,1,20,20,17,3,4,1,
FPS,2,150,155,15s,,2016,3,5,4,,,,0,0,1,,,,"probably recruit, in window, ""Charles Dickens""",2017,0,,,0,,,,,,,
FPS,2,150,160,16s,,2016,11,8,7,,,,0,0,1,,,,probably not recruit. In window,2017,0,,,1,12,11,11,1,0,1,
FPS,2,150,155,17s,,2016,8,9,8,,,,0,0,1,,,,"""Natalie Shrubman"". Not recruit ~2.5m from tsect",2017,0,,,0,,,,,,,
FPS,2,150,160,18s,,2016,11,9,6,,,,0,0,1,,,,"in window. Maybe recruit? Baby under a mom. ""Henry"" - Andrew",2017,0,,,1,12,11,11,0,0,1,
FPS,2,150,160,19s,,2016,6,5,4,,,,0,0,1,,,,"~1.5m out of tsect. Likely recruit. Baby under a mom ""Mary Kate""",2017,0,,,1,7,9,6,0,0,1,
FPS,2,150,160,20s,,2016,4,12,5,,,,0,0,1,,,,"~1.5m out of tsect. Likely recruit. Baby under a mom ""Ashley""",2017,0,,,1,6,13,6,0,0,1,
FPS,2,150,150,21s,,2016,3,3,2.5,,,,0,0,1,,,,~3m from transect. Recruit,2017,0,,,1,4,9,5,0,0,1,
FPS,2,150,150,22s,,2016,7,4,3.5,,,,0,0,1,,,,probably not recruit. ~1.5m from tsect,2017,0,,,1,7,11,4,0,0,1,
PDC,2,0,45,11s,,2016,8,6,5,,,,0,0,1,,,,"""Evangeline"" in window, not recruit",2017,0,,,1,10,8,5,0,0,1,
FPS,3,150,170,11s,,2016,7,4,4,,,,0,0,1,,,,"within 1m, under mom. Likely new recruit. ""Gilgamesh""",2017,0,,,1,6,5,4,0,0,1,
FPS,3,200,205,11s,,2016,4,3,2.5,,,,0,0,1,,,,"""Lord Shrubington"". In sweep, maybe seedling",2017,0,,,.,,,,,,,
SLP,2,200,215,1s,,2016,12,11,10,,,,0,0,1,,,,"not a recruit. ""Shrubasaurous""",2017,0,,,1,13,13,10.5,0,0,1,
SLP,1,250,250,5s,,2016,10,9,8,,,,0,0,1,,,,"1.75m from transect, not new recruit, in junipers shade",2017,0,,,1,8,12,11,0,0,1,
SLP,2,300,340,2s,,2016,13,16,14,,,,0,0,1,,,,"0.5m from transect, definitely not new recruit",2017,0,,,1,15,21,20,0,0,1,
SLP,3,250,250,3s,,2016,6,3.5,2,,,,0,0,1,,,,"definitely new recruit, ""Brumehide"", in window, not under mom",2017,0,,,1,8,8,4,0,0,1,
SLP,2,50,85,6s,,2016,9,11,8,,,,0,0,1,,,,"likely not seedling, ""Snuffaupabush"". In window",2017,0,,,1,14,16,8,0,0,1,
SLP,2,50,75,7s,,2016,7,5,3,,,,0,0,1,,,,likely new recruit. ~1.5m from tsect (outside window),2017,0,,,1,11,6,4,0,0,1,
SLP,2,50,85,8s,,2016,8,8,8,,,,0,0,1,,,,"~1.25m from tsect, likely not recruit. ""h8r""",2017,0,,,1,11,12,7,1,1,1,
SLP,2,100,110,12s,,2016,4,5,2,,,,0,0,1,,,,"""Theodosia"", in window, likely recruit, baby under mom",2017,0,,,1,2,0.5,0.5,0,0,1,significant amount of plant died
FPS,1,50,75,8s,,2016,,,,,,,,,,,,,,2017,1,0,75,,9,7,6,0,0,1,"""covfefe""; 3.5 m west of transect; not a seedling"
FPS,1,200,235,10s,,2016,,,,,,,,,,,,,,2017,1,0,238.1,,21,17,16,0,0,1,"""Guccifer""; not new recruit; 1.9 m west of transect"
FPS,1,300,305,9s,,2016,,,,,,,,,,,,,,2017,1,0,309.7,,12,15,14,0,0,1,"""Harriet Shrubman""; on transect, not seedling"
FPS,2,250,275,8s,,2016,,,,,,,,,,,,,,2017,1,1,276.9,,4,5,5,0,0,1,"""George Bush""; 1/3 m south of transect"
SLP,2,200,240,2s,,2016,,,,,,,,,,,,,,2017,1,,236.8,,9,6,4.5,0,0,1,"""Pronghorn 'Chase' Coyotes"""
SLP,3,,,10s,,2016,,,,,,,,,,,,,,2017,1,,,,18,10,9,0,0,1,"""Creopatra""; under SLP-3-150-7"
SLP,3,,,11s,,2016,,,,,,,,,,,,,,2017,1,,,,20,22,10,0,0,1,"""Sonya Creosotor""; 30 cm west or under SLP-3-150-5"
MOD,3,250,255,4s,,2016,,,,,,,,,,,,,,2017,1,1,255,,9,13,11,0,0,1,baby of MOD 3-250-2
